mutational_propensity	cancer_type	gene	variant	Beta_value	P	FDR
MP2	pan-cancer	CDK11B	Somatic_Nsy_mutations	1.45127124100925	0.003006375067408	0.037027194271853
MP2	pan-cancer	CDK11B	TSS_methylation	0.146709968294299	0.011310133670832	0.089629763993014
MP2	pan-cancer	CALML6	germline missense	0.001763437829305	0.000625462839925	0.011926679134043
MP2	pan-cancer	CALML6	TSS_methylation	0.144683192804466	0.01052951889082	0.085479836772924
MP2	pan-cancer	TMEM52	germline missense	-0.000299112048542	0.004219955507337	0.046531294290655
MP2	pan-cancer	TMEM52	TSS_methylation	0.168122294019909	0.002633732865812	0.033762106008743
MP2	pan-cancer	GABRD	germline missense	-0.000603105271747	0.004216491577144	0.046509030234041
MP2	pan-cancer	GABRD	TSS_methylation	0.211816230798678	0.000993902252589	0.016820095288487
MP2	pan-cancer	TP73	germline missense	-0.001153386326496	0.006044089253736	0.05904848967918
MP2	pan-cancer	TP73	TSS_methylation	0.161109007236602	0.00396054273546	0.044605440794874
MP2	pan-cancer	KCNAB2	germline missense	0.002546010526546	0.000455499971355	0.009395820976912
MP2	pan-cancer	KCNAB2	TSS_methylation	0.447763580597077	2.17417870885669E-05	0.000953850843411
MP2	pan-cancer	ANGPTL7	germline missense	0.000498278764824	0.008861382575353	0.076275064316937
MP2	pan-cancer	ANGPTL7	TSS_methylation	0.153165025532978	0.005915456495699	0.058236705422703
MP2	pan-cancer	CTRC	germline missense	0.00065252542175	0.003181524887785	0.038473404408573
MP2	pan-cancer	CTRC	TSS_methylation	0.156744477751742	0.004996909097268	0.052006217077214
MP2	pan-cancer	PLA2G2F	germline missense	-0.000430149408831	0.01087101463594	0.08729602150986
MP2	pan-cancer	PLA2G2F	TSS_methylation	0.174823958546081	0.001744208457725	0.025284150005367
MP2	pan-cancer	NBPF3	germline missense	-0.000166288993187	0.003490375173166	0.040932013236717
MP2	pan-cancer	NBPF3	TSS_methylation	0.273336250588816	0.007062622509089	0.065522539787174
MP2	pan-cancer	MAN1C1	germline missense	0.000298862035357	0.011024267784017	0.088094370907069
MP2	pan-cancer	MAN1C1	TSS_methylation	0.562969366149978	2.98209764824215E-05	0.001227445373082
MP2	pan-cancer	CATSPER4	germline missense	0.000547225914939	0.004139605646838	0.045910815594358
MP2	pan-cancer	CATSPER4	TSS_methylation	0.151098420301541	0.006691079885139	0.063197758294321
MP2	pan-cancer	WDTC1	germline missense	-0.000717101661249	0.009429209046177	0.079475476576756
MP2	pan-cancer	WDTC1	TSS_methylation	0.204897128714139	0.000590379056991	0.011430338239589
MP2	pan-cancer	TMEM222	germline missense	-0.000680601544382	0.001342707111783	0.02089496325657
MP2	pan-cancer	TMEM222	TSS_methylation	0.179999872007478	0.009115675388779	0.077708422096886
MP2	pan-cancer	ZBTB8B	germline missense	-0.000704453029053	0.006371618622204	0.061191331556321
MP2	pan-cancer	ZBTB8B	TSS_methylation	0.420584009244608	0.00016963698492	0.00454748372947
MP2	pan-cancer	TFAP2E	germline missense	0.000476120652385	0.000276724587371	0.006444198994431
MP2	pan-cancer	TFAP2E	TSS_methylation	0.212494195978955	0.000244169322603	0.005889327066557
MP2	pan-cancer	ZC3H12A	germline missense	0.000416427125196	0.001220147555572	0.019491027185075
MP2	pan-cancer	ZC3H12A	TSS_methylation	0.381383020698544	0.000235447694464	0.005742239114979
MP2	pan-cancer	KCNQ4	germline missense	0.002369157645528	0.001012823273642	0.017050663087182
MP2	pan-cancer	KCNQ4	Somatic_Nsy_mutations	3.96409565014535	0.001924023188209	0.027121625980887
MP2	pan-cancer	KCNQ4	TSS_methylation	0.312140729233075	2.50629244132066E-05	0.001068135716516
MP2	pan-cancer	SLFNL1	germline missense	0.000345438337597	0.00540778125791	0.054836856606121
MP2	pan-cancer	SLFNL1	TSS_methylation	0.174063207140886	0.001879133527047	0.026633365228265
MP2	pan-cancer	AKR1A1	germline missense	-0.000431272251009	0.007414880710973	0.067721992782182
MP2	pan-cancer	AKR1A1	TSS_methylation	0.391912529128829	0.000379031454783	0.008161906444033
MP2	pan-cancer	DMRTB1	germline missense	0.000555231688375	0.012822276354097	0.097439065207019
MP2	pan-cancer	DMRTB1	TSS_methylation	0.155746440287915	0.005577531708278	0.05597543064931
MP2	pan-cancer	TMEM61	germline missense	0.000366229521081	0.009387976414432	0.079264093309743
MP2	pan-cancer	TMEM61	TSS_methylation	0.212270132548188	0.00039275557569	0.008390551050159
MP2	pan-cancer	UBE2U	germline missense	0.002006415230179	0.005458018010322	0.055181722027465
MP2	pan-cancer	UBE2U	TSS_methylation	0.167713990800594	0.002727503750257	0.034607846533019
MP2	pan-cancer	MIER1	germline missense	-0.000305705287925	0.009467396489372	0.07970295428301
MP2	pan-cancer	MIER1	TSS_methylation	0.442356701225501	1.58641892552341E-05	0.000734755545117
MP2	pan-cancer	ZNF644	germline missense	0.000304769971445	0.002557314218998	0.033115298540011
MP2	pan-cancer	ZNF644	TSS_methylation	0.20030210479149	0.000573638006235	0.011179053529749
MP2	pan-cancer	RPL5	germline missense	0.000463649977374	0.007664308149876	0.069258287160192
MP2	pan-cancer	RPL5	TSS_methylation	0.172649373294171	0.001976974390608	0.027653802662317
MP2	pan-cancer	AMY2A	germline missense	-0.000315189326696	0.001807587265772	0.025935248392912
MP2	pan-cancer	AMY2A	Somatic_Nsy_mutations	3.83663085157335	2.19774862697301E-05	0.000962333387964
MP2	pan-cancer	NTNG1	germline missense	0.001397062939161	0.006123310180773	0.059564846340839
MP2	pan-cancer	NTNG1	Somatic_Nsy_mutations	4.07849980099269	0.001440867649119	0.021998901428632
MP2	pan-cancer	NTNG1	TSS_methylation	0.180424479825042	0.001465163949349	0.022267759655273
MP2	pan-cancer	ATP1A1	germline missense	0.000283994214599	0.00849947979137	0.074137934066935
MP2	pan-cancer	ATP1A1	TSS_methylation	0.149582054692772	0.007358600116178	0.067358808886416
MP2	pan-cancer	WDR3	Germline_truncation	-0.001321721301053	0.009837125867124	0.081685150222213
MP2	pan-cancer	WDR3	Somatic_Nsy_mutations	3.54121743263113	8.78918721788367E-05	0.002879327733547
MP2	pan-cancer	POLR3GL	germline missense	0.000953646716038	0.003393727464273	0.040165641591395
MP2	pan-cancer	POLR3GL	TSS_methylation	0.37319038799314	0.000565399161367	0.011065947582894
MP2	pan-cancer	RNF115	germline missense	0.001857147046083	0.000285288953424	0.006596494413548
MP2	pan-cancer	RNF115	Somatic_Nsy_mutations	5.96364658723765	2.75788388539311E-06	0.000173255118551
MP2	pan-cancer	GPR89A	Germline_truncation	0.001146916018852	0.001547662372472	0.02318491555541
MP2	pan-cancer	GPR89A	Somatic_Nsy_mutations	3.8539045664093	0.002450491002336	0.032198463205667
MP2	pan-cancer	GPR89A	SCNAs	-0.224886828201446	0.011867212797214	0.092524068515089
MP2	pan-cancer	GOLPH3L	germline missense	0.000827351308639	0.011320580956184	0.08967944011126
MP2	pan-cancer	GOLPH3L	TSS_methylation	0.346806735653329	0.000349387273907	0.007668039283275
MP2	pan-cancer	SETDB1	Germline_truncation	0.000440292296637	0.000137993788109	0.003966202262079
MP2	pan-cancer	SETDB1	TSS_methylation	0.283205129881382	4.20453459413604E-06	0.000246797427884
MP2	pan-cancer	CGN	germline missense	-0.000187892290027	0.009615711067411	0.080500685794744
MP2	pan-cancer	CGN	Germline_truncation	0.001320949273511	0.010169747937319	0.083581168896108
MP2	pan-cancer	CGN	Somatic_Nsy_mutations	1.70725497152302	0.013037272402735	0.098528406967269
MP2	pan-cancer	TUFT1	germline missense	0.000685698807783	0.000195217609114	0.005012683158877
MP2	pan-cancer	TUFT1	TSS_methylation	0.150151064116341	0.006874818237624	0.064373888879384
MP2	pan-cancer	RPTN	germline missense	-0.000169597612486	0.002979211936048	0.036805768133163
MP2	pan-cancer	RPTN	Somatic_Nsy_mutations	1.08805811885879	0.01104447383401	0.088200869127158
MP2	pan-cancer	RPTN	TSS_methylation	0.164066402752815	0.006414540498268	0.061464485380179
MP2	pan-cancer	HRNR	Germline_truncation	-0.00045512666391	0.012218982872065	0.094354485010149
MP2	pan-cancer	HRNR	TSS_methylation	0.184525893060515	0.001868622175935	0.026531110705489
MP2	pan-cancer	LCE1D	germline missense	0.000805835701279	0.006826376491004	0.064063160222689
MP2	pan-cancer	LCE1D	TSS_methylation	0.300328210118233	0.000156100602354	0.004293516364574
MP2	pan-cancer	GON4L	Germline_truncation	-0.000561945298538	0.001658726304522	0.024377988240005
MP2	pan-cancer	GON4L	TSS_methylation	0.22943717517676	0.009913539121038	0.082123714709202
MP2	pan-cancer	GPATCH4	germline missense	-0.000883924296581	0.001509640613594	0.022772170058369
MP2	pan-cancer	GPATCH4	Somatic_Nsy_mutations	3.09165078464101	2.00005769546264E-06	0.000131596710482
MP2	pan-cancer	GPATCH4	TSS_methylation	0.32567501619803	0.000785646207487	0.014111785508057
MP2	pan-cancer	CADM3	germline missense	0.000410491075851	0.008077697943338	0.071667399969129
MP2	pan-cancer	CADM3	TSS_methylation	0.245404927452922	0.004697598869042	0.04993781068636
MP2	pan-cancer	KCNJ10	germline missense	0.000452660536551	0.004179932379609	0.046233829425365
MP2	pan-cancer	KCNJ10	TSS_methylation	0.359901686802047	0.00062151386878	0.011872476208332
MP2	pan-cancer	PEA15	germline missense	0.002413955798848	0.000896138719378	0.015563812698831
MP2	pan-cancer	PEA15	TSS_methylation	0.172920934864773	0.001951363310614	0.027414681576245
MP2	pan-cancer	DCAF8	Germline_truncation	0.000371889527484	0.002503261642733	0.032655256086486
MP2	pan-cancer	DCAF8	Somatic_Nsy_mutations	2.80343467015708	0.000273818511336	0.006396374071424
MP2	pan-cancer	COPA	germline missense	0.00051634746222	0.00641255671729	0.061455255632171
MP2	pan-cancer	COPA	TSS_methylation	0.152243992966927	0.006128406470249	0.059600912985877
MP2	pan-cancer	FCRLA	germline missense	-0.0010925118992	0.009222302096413	0.078323328200492
MP2	pan-cancer	FCRLA	TSS_methylation	0.171684991709952	0.003350389898693	0.039844389642145
MP2	pan-cancer	OLFML2B	germline missense	-0.000321848307524	0.011652951845754	0.091425844143236
MP2	pan-cancer	OLFML2B	Somatic_Nsy_mutations	1.74749349412805	0.002355218732892	0.031313020118662
MP2	pan-cancer	LMX1A	germline missense	0.002231433589169	0.002175511574429	0.029596074717303
MP2	pan-cancer	LMX1A	TSS_methylation	0.147835976866536	0.008756240921572	0.075675259230711
MP2	pan-cancer	ADCY10	germline missense	-0.000217957126987	0.007117946029043	0.065839758307451
MP2	pan-cancer	ADCY10	TSS_methylation	0.159168456462724	0.004355983074401	0.047540429746433
MP2	pan-cancer	METTL11B	germline missense	-0.000289973073885	0.005939301139713	0.058361278402542
MP2	pan-cancer	METTL11B	TSS_methylation	0.186352168220137	0.006554815362626	0.06235848248354
MP2	pan-cancer	PTGS2	Germline_truncation	0.000201191105127	0.006491778850335	0.061938531691131
MP2	pan-cancer	PTGS2	Somatic_Nsy_mutations	2.73289957076152	0.000222433886957	0.005507083233486
MP2	pan-cancer	PTGS2	TSS_methylation	0.291141236087067	0.000726885357424	0.013334090208224
MP2	pan-cancer	NR5A2	germline missense	0.000918237556991	0.004860736232697	0.051074685419165
MP2	pan-cancer	NR5A2	Somatic_Nsy_mutations	2.64438772142827	0.000350813263954	0.007692342995173
MP2	pan-cancer	CSRP1	germline missense	-0.000805851786064	0.013325519825267	0.099930662942327
MP2	pan-cancer	CSRP1	Somatic_Nsy_mutations	3.66667243004774	0.004121477296693	0.045794442455757
MP2	pan-cancer	CSRP1	TSS_methylation	0.157284971051727	0.006478188817242	0.061856486958703
MP2	pan-cancer	NUCKS1	germline missense	0.000360145145451	0.00806865778043	0.071617147645048
MP2	pan-cancer	NUCKS1	TSS_methylation	0.152901047849719	0.005804757098791	0.057538308599961
MP2	pan-cancer	TRAF3IP3	germline missense	-0.000596821337099	0.001709236162911	0.024916508042074
MP2	pan-cancer	TRAF3IP3	TSS_methylation	0.153910863478368	0.007512932128387	0.068301006443873
MP2	pan-cancer	TRAF5	germline missense	0.000211034111829	0.004500367227562	0.04856009376263
MP2	pan-cancer	TRAF5	TSS_methylation	0.142809810586963	0.012225586500334	0.094382987214627
MP2	pan-cancer	TLR5	germline missense	-0.000350288671323	0.005117248509088	0.05288106374426
MP2	pan-cancer	TLR5	Somatic_Nsy_mutations	-2.02599678387762	0.006222722727417	0.060186328778806
MP2	pan-cancer	TLR5	TSS_methylation	0.287292288864358	0.004408182854406	0.04791819091762
MP2	pan-cancer	C1orf35	germline missense	0.000312963071406	0.007410294641566	0.067689709555323
MP2	pan-cancer	C1orf35	TSS_methylation	0.245373378733584	0.000119026817197	0.003588183880263
MP2	pan-cancer	TRIM11	germline missense	0.001258442755923	0.000112681624942	0.003457213327686
MP2	pan-cancer	TRIM11	TSS_methylation	0.313040732527137	2.27517036510281E-05	0.00098850279553
MP2	pan-cancer	ARID4B	germline missense	0.000187407443327	0.005286233326988	0.054030852158868
MP2	pan-cancer	ARID4B	Somatic_Nsy_mutations	1.25187380527935	0.01010885091448	0.083225876568739
MP2	pan-cancer	TPO	germline missense	0.000678665618281	0.0054099360329	0.054846327063093
MP2	pan-cancer	TPO	TSS_methylation	0.176210945672424	0.003089939195155	0.037751816195759
MP2	pan-cancer	ASAP2	germline missense	0.000425593791064	0.00481410774197	0.050751793429185
MP2	pan-cancer	ASAP2	TSS_methylation	0.268929771303358	0.000732710446621	0.01340974326696
MP2	pan-cancer	KIF3C	germline missense	0.000306102073007	0.00202647473674	0.028149251116072
MP2	pan-cancer	KIF3C	TSS_methylation	0.220627527164825	0.000147692648255	0.0041453419158
MP2	pan-cancer	ABHD1	germline missense	-0.000783012959518	0.002586952797281	0.033363935063252
MP2	pan-cancer	ABHD1	TSS_methylation	0.182923013008999	0.012380537968711	0.095151215480309
MP2	pan-cancer	SLC4A1AP	germline missense	0.000613517107597	0.003531338919021	0.041239628827853
MP2	pan-cancer	SLC4A1AP	Somatic_Nsy_mutations	2.64197546313771	0.000344360359005	0.007584848182831
MP2	pan-cancer	BIRC6	germline missense	0.000191078411275	0.011769675773787	0.092029225438371
MP2	pan-cancer	BIRC6	Somatic_Nsy_mutations	1.75450332853801	4.14383692807081E-07	3.5049855721073E-05
MP2	pan-cancer	FEZ2	germline missense	-0.001305963268926	0.011240164162933	0.089243031681848
MP2	pan-cancer	FEZ2	TSS_methylation	0.155128589555233	0.006295980692583	0.060694284587821
MP2	pan-cancer	GALM	germline missense	-0.000467024409063	0.008452166001017	0.073868018262011
MP2	pan-cancer	GALM	TSS_methylation	0.212687703362513	0.000155930398271	0.004291735623681
MP2	pan-cancer	ABCG8	Germline_truncation	0.001013277490185	0.010665991417231	0.086232241325941
MP2	pan-cancer	ABCG8	TSS_methylation	0.15809537491878	0.004658184076299	0.04965135026676
MP2	pan-cancer	PREPL	germline missense	0.000583951370005	0.002089087886336	0.028760677454669
MP2	pan-cancer	PREPL	TSS_methylation	0.180749511658577	0.001291845446112	0.020308875032545
MP2	pan-cancer	B3GNT2	germline missense	-0.000948205360962	0.003838270196926	0.043662442801124
MP2	pan-cancer	B3GNT2	TSS_methylation	0.159484446675814	0.009293930857157	0.078729707359568
MP2	pan-cancer	PCYOX1	Germline_truncation	-0.001291823311554	0.002071771015321	0.028587045707389
MP2	pan-cancer	PCYOX1	Somatic_Nsy_mutations	3.18714536596268	0.000428293488203	0.008954154887244
MP2	pan-cancer	PCYOX1	TSS_methylation	0.403369332213478	7.76825794805939E-05	0.002620106636701
MP2	pan-cancer	FIGLA	germline missense	-0.001237708369992	0.003161879777663	0.038308995426816
MP2	pan-cancer	FIGLA	TSS_methylation	0.159224901224196	0.004387788298953	0.04775917348452
MP2	pan-cancer	NAGK	Germline_truncation	0.001683224544732	0.001121374683561	0.018355733204269
MP2	pan-cancer	NAGK	Somatic_Nsy_mutations	5.21178008514177	4.62210734050562E-05	0.001749440002617
MP2	pan-cancer	NAGK	TSS_methylation	0.440135988133964	0.000443177182131	0.009194659050567
MP2	pan-cancer	CYP26B1	germline missense	0.000829701911563	0.010002641428934	0.082622639529236
MP2	pan-cancer	CYP26B1	TSS_methylation	0.458410366938434	1.21414783655366E-05	0.000591965646763
MP2	pan-cancer	TPRKB	germline missense	0.002132556504638	0.003472671801268	0.040796236931557
MP2	pan-cancer	TPRKB	TSS_methylation	0.300349191258898	0.002422026438753	0.031923263786413
MP2	pan-cancer	DUSP11	germline missense	0.001357018581753	0.001252181087779	0.019859840884345
MP2	pan-cancer	DUSP11	TSS_methylation	0.19035172886313	0.000881301465784	0.015377161782772
MP2	pan-cancer	PTCD3	germline missense	0.000594528409423	0.000449449433475	0.009299816332235
MP2	pan-cancer	PTCD3	TSS_methylation	0.206979474757724	0.000330526345049	0.007359040481579
MP2	pan-cancer	MRPL35	germline missense	0.000499263982733	0.011301853055143	0.089586196592126
MP2	pan-cancer	MRPL35	Somatic_Nsy_mutations	3.57236298969619	0.005457587863589	0.055178817321791
MP2	pan-cancer	MRPL35	TSS_methylation	0.19404159587535	0.000576669604599	0.01122397733814
MP2	pan-cancer	ANKRD36B	germline missense	-0.000244785207718	0.001752411202567	0.025368785633749
MP2	pan-cancer	ANKRD36B	TSS_methylation	0.305944697993833	0.005971989562219	0.058563423748053
MP2	pan-cancer	TMEM131	germline missense	0.00039864627447	0.000659893916203	0.012402621553255
MP2	pan-cancer	TMEM131	Somatic_Nsy_mutations	1.48709424238328	0.001132936267611	0.018483394740169
MP2	pan-cancer	TMEM131	TSS_methylation	0.35958734443375	0.001422417709088	0.021796169580199
MP2	pan-cancer	LYG1	germline missense	0.001067363377655	0.011203547573075	0.089055150692811
MP2	pan-cancer	LYG1	TSS_methylation	0.161839629482561	0.004015628334689	0.045021011744531
MP2	pan-cancer	RPL31	germline missense	0.001984578445385	0.006489038563824	0.061926409305254
MP2	pan-cancer	RPL31	TSS_methylation	0.226717569954118	0.001681596284333	0.024631977966787
MP2	pan-cancer	RGPD3	Germline_truncation	-0.000649066889414	0.002329363001136	0.031065569909788
MP2	pan-cancer	RGPD3	Somatic_Nsy_mutations	1.27037043124842	0.009126189156562	0.077760824410566
MP2	pan-cancer	RGPD3	TSS_methylation	0.154059493344642	0.005582520087795	0.056010941721887
MP2	pan-cancer	RGPD4	germline missense	0.000187082814931	0.000829027848393	0.014695806950263
MP2	pan-cancer	RGPD4	TSS_methylation	0.178592144268117	0.001384716268478	0.021379034055424
MP2	pan-cancer	RGPD5	germline missense	0.000171072889432	0.001746445488132	0.025305182822799
MP2	pan-cancer	RGPD5	TSS_methylation	0.166776265883712	0.002936252983107	0.036434849070541
MP2	pan-cancer	ZC3H8	germline missense	-0.0013824298646	0.007409926284899	0.067687945386868
MP2	pan-cancer	ZC3H8	TSS_methylation	0.223788330149834	0.000160404863613	0.004369434819112
MP2	pan-cancer	ZC3H6	Germline_truncation	0.002356845336364	4.39684839905866E-06	0.000256565402556
MP2	pan-cancer	ZC3H6	Somatic_Nsy_mutations	2.89083465318615	8.47116102910539E-06	0.000439593399395
MP2	pan-cancer	STEAP3	germline missense	0.0003959330385	0.002010247455042	0.027982867435429
MP2	pan-cancer	STEAP3	TSS_methylation	0.20920490609498	0.000207057712706	0.005226380743513
MP2	pan-cancer	GLI2	germline missense	0.000269705690003	0.002362726786932	0.031380439857347
MP2	pan-cancer	GLI2	TSS_methylation	0.170139873538498	0.002360708169158	0.0313622560571
MP2	pan-cancer	GPR148	germline missense	0.000418607061763	0.005293068110426	0.054080828574643
MP2	pan-cancer	GPR148	SCNAs	0.260741608832196	0.006169308844143	0.05985253742655
MP2	pan-cancer	GPR148	TSS_methylation	0.291927677719908	0.006469046618541	0.06181044515874
MP2	pan-cancer	TMEM163	germline missense	-0.002024539739101	0.005440037138749	0.055066227827804
MP2	pan-cancer	TMEM163	SCNAs	0.267742690167051	0.004825200634166	0.050806906871157
MP2	pan-cancer	TMEM163	TSS_methylation	0.153992956552445	0.005911137294939	0.058220783702172
MP2	pan-cancer	UBXN4	germline missense	0.001248290507027	2.80377144318724E-05	0.001169623838618
MP2	pan-cancer	UBXN4	SCNAs	0.27305876094406	0.004101532073912	0.045638464292069
MP2	pan-cancer	UBXN4	TSS_methylation	0.228609661316948	4.80118171046203E-05	0.001802086710899
